rank,Gene ID,Gene Symbol,Specie,Score,--->,Publication ID (ordered by date)
21,7132,TNFRSF1A,Homo sapiens,39.766636717908,--->,30075559,29579081,29404828,29148404,28363009,28150360,28116820,27990755,27332769,27323176,26802121,26208457,25888769,25828588,25684197,25263964,24896343,24783218,24782596,24748490,24578190,24393624,23494522,23322460,23269568,22801493,22272576,22215119,21813053,21789618,21393509,21225694,21068102,20516030,20506103,20457915,19854717,19801788,19772798,19673872,19582456,19116900,18512793,18415772,18180277,18163488,18086728,17785864,17688691,17665448,17665435,17530646,17234651,17075277,16282562,16277675,16142859,16043718,15818692,15817701,15692984,15492850,15457442,15301860,15188372,15071491,15018649,14872483,13130484,12913922,12858434,12730509,12220546,12209523,12209507,12040173,11961180,11443543,11212177,10902757,
22,115352,FCRL3,Homo sapiens,39.262150514168,--->,26746625,26350270,24390342,24117236,23883198,23777926,23463945,23070121,22392608,22386693,21885492,21078711,20732364,20190142,19877046,19690864,19657722,19605748,19235910,19158815,18087673,18065500,17961971,17868046,17763442,17200162,17179172,17154080,17133581,17133579,17117947,16859508,16519819,16476711,16176992,15838509,
23,10673,TNFSF13B,Homo sapiens,39.240924005019,--->,29516280,28834574,28383556,28074193,27100979,26688003,26590315,26359802,26198030,25989238,25941062,25360821,24864436,24802131,24602383,24289101,23845207,23684916,23264555,22879463,22851468,22736090,22575417,22531553,22399512,22325420,22018243,21733733,21557212,21538321,21239754,20302641,19877053,19863844,19565488,18718031,18668552,18617551,18528969,18050196,17988587,17963166,17907168,17530706,17469105,17346422,16863659,16802367,16507129,16356193,16242914,16239971,16052575,15981083,15843552,15634908,15470519,15358625,14673998,12424625,12408045,12370363,
24,8200,GDF5,Homo sapiens,38.708264341932,--->,29393424,29056119,29049177,28886316,28481944,27902701,25894512,25757091,25467786,24861163,24561281,24466161,24098149,24003854,23825960,23423687,23151597,22929025,22905146,22615457,22284607,21936909,21642387,21360499,20939878,20870806,20237151,19754961,19565498,19479880,19054821,19029166,18947434,18830904,18697781,18299287,18193045,17676627,17616513,17602228,17384641,14660436,
25,56606,SLC2A9,Homo sapiens,38.708264341932,--->,29879316,29615104,29215084,27456670,27255295,27225847,27052299,26714568,26552468,26345926,25922070,25889045,25275768,25268603,25128519,24821702,24026676,23349133,23263486,22753387,22420403,22393348,21983786,21658257,21294900,20972595,20884846,20714133,20472486,20413573,20053405,19890391,19877038,19723617,19503597,18834626,18759275,18606621,18398472,18327257,18327256,11739520,
26,2214,FCGR3A,Homo sapiens,37.667232077446,--->,29247053,28405828,28270182,28112584,27490376,27044681,26494566,26314337,26032265,25966632,25823785,25823782,25154742,24782186,24728031,23708937,23505228,23294992,23128233,22290871,20980704,20848524,20707220,20560817,20102624,19758217,19700393,19283441,19026120,19019892,19005160,18930989,18843786,18565259,18052703,18050249,17652100,17596285,17265480,16846526,16542359,16356189,16277670,16221721,16142749,15998631,15535834,15526004,15457442,15188374,12734884,12649399,12618859,12486608,12379528,12064825,11850593,11263776,11229467,11145038,11037893,2478590,
27,3557,IL1RN,Homo sapiens,35.475946988985,--->,29226727,28342152,27717726,27432980,27105431,26994310,26521731,26003199,25726324,25080789,24014495,23849770,23765978,23602982,23554905,22312160,22127713,21671260,21523343,20863445,20592454,20472930,20353565,20237151,20141484,20131253,19934104,19930406,19733643,19684156,19494218,19151976,19026700,19004046,18821666,18808736,18597398,18484691,18468936,18063673,18052703,17963170,17900737,17899305,17867984,17716546,17607547,17596285,17593860,17532232,17459217,17444587,17388919,17335371,17324969,17207379,17068065,16886894,16885604,16519819,16436009,16361275,16200608,16096333,15931231,15803022,15535834,15457475,15241561,15190266,15170937,15077300,12847695,12801479,12746914,12645941,12618859,12483741,12468823,12220547,12160520,12115182,12115161,11665981,9597123,9514884,8726668,7867645,
28,3606,IL18,Homo sapiens,34.43529312298,--->,29247988,28057714,27965258,27219123,26909913,26302971,25880879,25736367,25204040,25192895,25123522,24917023,24804827,24786926,24259949,24084330,23958877,23914907,23885403,23883285,23856797,23587914,23419721,23276493,23153245,22945280,22900713,22825306,22462419,22136483,21864160,21636628,21487696,21382268,21225442,21149398,21149337,20565717,20478055,20424918,20423837,20374388,20331879,20306665,20306652,19684151,19403407,19342689,19229765,19031096,18821674,18684981,18250135,18163476,18050226,18050195,18024284,17951325,17611971,17597334,17530707,17396252,17343316,17055358,16671950,16563174,16482511,16406656,15896202,15789055,15645140,15230817,15104599,14738910,14640907,14617033,12847274,12616343,12571842,12517977,12424620,12105209,11598150,11477102,11466388,
29,7133,TNFRSF1B,Homo sapiens,34.368338436858,--->,30075559,29748156,28150360,27640805,27270893,27081759,26071216,25850964,25828588,25061744,24782596,24777778,24748490,24578190,22215119,21813066,21777909,21393509,20516030,20401725,20300049,20181891,19801788,19772798,19262425,19177266,18593464,18565259,18535030,18417150,18415772,18385279,18309487,18173921,17998218,17785864,17530646,16871413,16282562,16277675,16142859,15603867,15572357,15457442,15301860,15252214,15022314,15018649,14872483,14688072,12858434,12730509,12610797,12233877,12220546,12209507,12209506,12011375,11961180,11762942,11212177,
30,9507,ADAMTS4,Homo sapiens,33.039196327255,--->,27706574,27401455,25709087,25707877,25606593,25501175,24474687,24126638,23897278,23859810,23406982,23319426,23295731,23137648,22670872,22324945,22065068,19342688,18941754,18671934,18050214,17295438,17265492,17009305,16723216,16188468,16099106,15161923,14744861,11956193,11801682,10827174,10751421,10438522,10356395,
31,59067,IL21,Homo sapiens,32.542234985471,--->,28112376,27733582,26945832,26917059,26646950,26482544,26358223,26055806,24757284,24702489,24434811,24390342,24187103,23176102,23172754,23128233,22649468,22532637,22038405,22032620,22030011,21968544,21959034,21425124,21375519,21181220,21116820,20881011,20848568,20848219,20553587,20498205,20453842,20444755,20233754,20219786,20112382,20079789,20072139,20049410,19648290,19523143,19404967,19302705,19201773,19022821,18482208,18469800,17988587,17947662,16482511,16339522,
32,4982,TNFRSF11B,Homo sapiens,30.163221407708,--->,29336616,28904316,28758134,28676900,28428481,27922673,27911913,27403809,27156396,26847856,26220665,26125863,25912212,25679449,25383958,25362655,25190453,25184828,25105978,25102365,25080503,25068378,24945404,24886600,24743232,24249740,23457386,23271131,23219833,22753650,22705116,22584471,22504420,22377704,22296645,22027240,21964949,21352301,21259010,20974615,20819596,20690034,20231205,20205168,19801982,19671825,19073256,18802807,18668542,18565252,18565244,18455228,18311801,18172654,18083042,17895323,17876645,17703334,17634140,17570371,17328075,16453284,16240334,15301860,15290725,15124262,12564836,
33,114548,NLRP3,Homo sapiens,29.76314610043,--->,29393464,29230505,29214547,28847925,28692792,28544564,28326454,28302726,28185410,28116820,28028683,27974218,27313051,26743485,26722603,26662437,26535712,26385789,26178285,25920454,24517500,24456929,24295199,24144430,23977231,23588528,23440695,23421920,23171454,22984081,22948162,22933232,22904305,22146561,22128899,21637346,20506209,20131270,20131254,19890791,19824913,19805629,19319132,19001869,18576390,18311798,18263599,18175851,18084703,18080732,17763411,17393462,17213252,16642435,15593220,15334500,15071491,12673085,12483741,12355493,12032915,
34,1493,CTLA4,Homo sapiens,29.385601016582,--->,29675891,28384040,27988812,27808571,26261646,26176417,26134669,25645050,25542810,25128482,24498648,24390342,24212676,23851140,23739065,23703660,23661460,23448385,23400950,23264071,22917707,22354566,22262842,22179750,22153879,21784728,21503616,21474713,20881011,20848568,20498205,20453842,20444755,20439292,20233754,20219786,20138855,20113255,20072139,20030788,20012554,19951419,19950182,19570209,19503088,19404967,19333938,19036923,18576317,18466531,18466513,18462498,18292106,18223493,17666451,17341301,17154080,16869018,16792673,16788246,16641053,16380915,16248997,16133179,16025348,15841095,15818712,15688186,15546339,15517637,15334480,15248219,15022315,15018649,14730632,14505215,12455815,11916172,11886967,11771526,11752507,11580858,11128657,11098935,
35,1311,COMP,Homo sapiens,28.417860652614,--->,29351749,29164307,28889184,28319091,27455560,27385219,27217240,26848781,26634947,25111190,25057126,24917676,24330664,24187101,23915292,22660798,22264230,22241609,22163547,22068351,21834907,19877068,19605679,19447929,19035482,18855621,17894003,17195216,16802351,16611630,16542502,16520029,11501943,7533784,
36,11096,ADAMTS5,Homo sapiens,27.434224095753,--->,28728848,28306378,28110479,28085114,27706574,27084377,27067395,26707794,26668318,26657033,26303525,24474687,23963448,23859810,23064555,22961118,22796434,22406378,20237151,19684582,18830934,18671934,18240210,17265493,17265492,11956193,11801682,11231277,10438522,
37,51561,IL23A,Homo sapiens,25.805708511944,--->,28728847,27836676,27820818,27388654,26980441,26709220,25799392,25253467,24957500,24924839,24384828,23740229,23673284,23489789,23425136,22955875,22417709,22262980,22144400,22127978,21747388,21670317,21623003,21161669,21116820,20840651,20071030,19900478,19797506,19431078,19333939,19247658,19201028,19040306,19034457,18752933,18311793,17888176,17763202,17606463,16482511,
38,2215,FCGR3B,Homo sapiens,25.453628518549,--->,27995740,27830964,26494566,26407570,26314337,26032265,25966632,25428402,25154742,25012234,24896836,23128233,22942264,22309893,22290871,20980704,20957197,20707220,20536598,20472591,20442749,19741716,19026120,18843786,18052703,17847104,17596285,17584599,16542359,16356189,15526004,15457442,15369725,12486608,12115243,12064825,
39,56172,ANKH,Homo sapiens,24.950003722392,--->,24467728,24293574,23612078,22647861,22089454,21811784,19449425,19369455,18299954,17563703,17186460,15818664,15474385,15461680,14558096,13130483,12707589,12632434,12297989,12297987,10894769,10610710,9915952,8528213,
40,2212,FCGR2A,Homo sapiens,24.670008132966,--->,27490376,27270653,27074847,26396093,26314337,25823785,25470559,25061875,24896836,24871463,24802006,24667440,24390342,23128233,21607711,20881011,20848568,20848524,20707220,19898481,19040302,19026120,18930989,18843786,18311806,18052703,17665457,17652100,17596285,16846526,16569263,16542359,16356189,16277670,16221721,16200626,15675264,15535834,15457442,15369725,12847687,12571856,12508778,12486608,12115187,12064825,11953994,11263776,11229467,11145038,2527651,
41,64127,NOD2,Homo sapiens,24.644067160195,--->,29055077,28836875,28130683,27625029,27419275,27357501,26606664,26517420,26070941,25093298,23409731,23128233,22879519,22509093,22464675,22244368,21914217,21596301,21448648,21310790,20565245,20549515,20362271,20346235,19479837,19479836,19319132,19305026,19169908,19116920,18972554,18576390,18574154,18466472,17968944,17725592,17554300,17393391,17206080,17157607,17096091,17009307,16977346,16519819,16402184,16255050,16134725,15927452,15812565,15803022,15539413,15539411,15515785,15468360,15320482,15140210,14522785,14516815,12879366,12810925,12595906,12595627,12508397,12474146,12415614,12115249,12115195,11834373,11528384,
42,6280,S100A9,Homo sapiens,24.257013792073,--->,29530998,29278951,29228799,28832684,28550118,28148281,28081709,27832086,27749218,27738838,27537874,27094943,26834220,26767827,26759247,26373925,25546405,25338166,25180294,25179566,25135077,24955375,24933320,24922195,24470119,24286299,24231443,24175291,23977231,23194008,22660800,22127564,22029973,21791097,21492422,20231196,20103766,19755614,19284577,19248102,17787039,17328050,17237603,17090475,16613612,13130482,9920411,3313057,2478889,
43,3586,IL10,Homo sapiens,22.581288789249,--->,30148175,29798971,29748155,29696068,29621504,29494710,29487192,29199038,28415811,28257625,28254559,27372914,27342690,27215961,27194025,27044824,26956472,26823867,26653800,26629845,26521731,26209442,26107717,26074416,26003199,25672465,25623518,25545008,25532786,25420919,25252624,24816316,24452947,24340926,24286189,24042116,23723980,23334981,23128233,23094074,22989497,22972930,22788775,22682876,22549091,22494514,22378604,22350281,22219323,22129927,22122951,22082370,22048455,21986577,21764596,21558138,21553228,21406270,21205466,20957732,20879862,20805562,20722024,20622878,20477882,20472930,20424918,20080912,20037209,20030788,19996617,19934104,19917162,19895848,19779724,19758192,19740314,19625651,19565483,19308651,19228651,19026560,18612930,18576303,18512809,18427872,18424756,18392953,17929139,17665434,17553352,17546224,17530721,17444587,17388919,17133531,16959027,16859503,16826368,16573780,16507146,16305644,16173237,16133175,16078336,15915323,15901906,15599664,15497451,15345504,15221281,15170937,15057267,14994383,14872501,12847677,12782719,12746914,12618859,12616343,12595905,12509628,12233881,12209037,12097418,12011375,11953994,11828010,11792123,11315919,11212157,9788463,
44,4282,MIF,Homo sapiens,22.345207353728,--->,29863307,28965181,28912189,27872288,27619729,27342658,26752645,26453918,24951298,23721694,23523092,23402792,22939113,22820623,22813781,22449335,22327470,22302395,22127710,21852299,21607712,21607559,21401926,21087445,20829434,20805296,20471506,20346241,19950249,19644855,19188484,18680514,18466513,18261992,18078632,17869648,17854804,17215861,17166737,17075815,16872482,16220288,16200611,15304087,15170913,15146431,15146413,15018649,14551601,12847682,12782713,12746913,12631237,12355488,12070782,11508429,
45,4312,MMP1,Homo sapiens,22.107845380598,--->,28447732,28238786,27733582,27653023,26600542,26510114,26363461,25856795,25854159,25291965,24838892,24289089,23934131,23840483,23343931,22776467,21925842,21770773,21753786,21715326,21345293,21279994,20517696,20463008,20455995,19953231,19906289,19883500,19542367,19504098,19296842,18802702,18634015,18588890,18496696,18212480,17697361,17611984,17434489,17373931,17050530,16972994,16967187,16890240,16714289,16453302,16356191,15654517,15611040,15383690,15142265,14730602,14705229,14626631,14558091,12784383,12528113,12009332,11831026,11824952,11528521,10922468,8609233,8031754,7656013,3027129,
46,640,BLK,Homo sapiens,21.970335229191,--->,28925718,27105348,26246128,25972485,24702955,24390342,23899688,23740937,23646104,23053960,22740142,22678060,21978998,21452313,21408207,21068098,20881011,20453440,20131273,20131239,19740902,19644876,19503088,19180478,19165918,
47,90865,IL33,Homo sapiens,21.248760879389,--->,29798971,28502139,28415811,28412856,28365573,27964756,27603301,27388717,27097949,27092422,26571131,26520876,25857925,25798875,25512474,24982172,24825247,24779919,24586149,24491821,24385203,24106520,23967327,23910012,23552178,23464866,22809957,22307629,22246057,22239947,22215666,21935266,21674220,21519352,21441054,21431944,20963466,20682660,20072851,19918048,19913053,19439663,19248109,17185418,
48,727,C5,Homo sapiens,20.473047168397,--->,25725109,25566937,25534848,25000985,24390342,23321589,22812419,22284611,20822712,20797713,20498205,20453842,20444755,20353580,20233754,20219786,20205706,20049410,20030635,19918040,19843088,19741008,19674979,19565500,19503088,19401279,19336421,19180477,19116907,19110536,18759306,18576341,17880261,17804836,
49,116085,SLC22A12,Homo sapiens,20.324945196135,--->,29352852,29215084,27899376,27225847,26821810,26290326,25275768,25268603,24360580,23981340,23263486,23129426,22942308,21768215,20714133,19890391,19762362,19503597,17891408,16920156,16837472,16385546,16059895,
50,10666,CD226,Homo sapiens,20.158514622785,--->,29319370,25684021,25645050,25057181,24673109,24390342,23999715,23128233,23073294,22941566,22531499,22302395,21286723,21162102,20669283,20508602,20498205,20444755,20338887,20219786,20072139,19951419,19904767,19536154,18971939,
51,3117,HLA-DQA1,Homo sapiens,20.132617052311,--->,28032448,27214100,26524976,25550865,24840843,24532677,24097066,24048351,23918589,23128233,21779181,21653640,21408207,21072187,20472930,20031464,19811310,19565552,19479859,19407364,19116923,18930994,18668548,18509540,18381784,18240225,17997607,17604825,17559688,17554300,17133612,16792673,16609350,16507114,16267409,16142706,15789899,15725578,15703957,15535834,15529361,15489916,15479890,15077289,13130476,12594107,12364641,12242468,12021152,12021150,11929590,11916167,11704283,11555411,11482129,11454644,11334677,11257148,11014350,
52,7130,TNFAIP6,Homo sapiens,20.020065795231,--->,29401724,27044744,26685054,26468290,24501198,24403066,24213015,24005673,23166324,22267482,21596748,21566135,21239672,19389798,18586671,18042364,16453284,15840581,12692188,11854277,8568267,7516184,
53,8792,TNFRSF11A,Homo sapiens,19.899441200196,--->,27822475,26914636,24945404,24891336,24651623,23333834,22753650,22705116,22504420,21987421,21964949,21814022,21623375,21472776,21352301,20974615,20436471,20231205,20205168,19890054,19801982,19213753,18802807,18311801,17895323,17876645,17634140,16240334,16184196,16052586,15301860,15248232,11762937,
54,6366,CCL21,Homo sapiens,19.796262134552,--->,28799100,28729639,27782867,25260647,24390342,22392503,21972019,21586211,20797713,20498205,20461788,20453842,20444755,20439292,20233754,20219786,20049410,19674979,19644859,19180477,19110536,18794853,18354239,17982129,17949547,17469160,15934082,12707342,
55,176,ACAN,Homo sapiens,19.483504109444,--->,28302318,27428952,26943656,25603412,24032649,23897278,22670872,22441960,22241609,21655647,20640910,20618160,19790048,19657146,19545413,19180518,19004047,18040638,17261541,16425147,16188468,16080123,14558103,11932252,10922468,10751421,1569188,
56,55024,BANK1,Homo sapiens,18.987717962853,--->,28925718,28466820,24342660,23899688,23646104,23128233,23065315,21978998,21480188,21068098,20881011,20848568,20131273,19877059,19644876,19339986,19180476,19110536,
57,9966,TNFSF15,Homo sapiens,18.930573865806,--->,29803925,29748156,28397078,28062298,27081759,26823868,26810853,25929716,25908025,25647275,25200589,25148371,24832108,24269700,23598291,23204549,23128233,21672030,21537832,21072187,20125169,19786547,19543369,19522538,18757243,17513783,
58,3119,HLA-DQB1,Homo sapiens,18.489849395599,--->,29321349,28743287,28455285,28032448,27580864,27355582,27214100,27181991,27048628,26882171,24782177,24381092,23968403,23918589,23128233,22272574,21779181,20472930,20383147,20352225,20305777,20191588,20031464,19655145,19565552,19479859,19143814,19117368,19116923,18930994,18854880,18801688,18509540,18433881,18085741,17997607,17631742,17559688,17554300,17489060,17144392,16792673,16507114,16277691,16142706,15854524,15846589,15789899,15725578,15703957,15703453,15489916,15479890,15334474,15248208,15120191,14680508,12793199,12622778,12594107,12455817,12364641,12233873,12124873,12077712,12072047,12021152,12021150,11929590,11916167,11881821,11752507,11555411,11454644,11423179,11345587,11334677,11257148,11229460,11165717,
59,6288,SAA1,Homo sapiens,18.074582651862,--->,27585799,26300108,25932604,25525305,25240611,23836469,23776697,22447522,22076945,22011672,20435930,19922330,19833744,18322992,17968686,17552057,17461519,17237436,17039310,17015746,16219644,16118480,15972323,15188355,14871291,14738910,12762135,12687559,9605178,8783012,7655463,4816450,
60,22943,DKK1,Homo sapiens,17.449050076676,--->,29665496,29282619,28676900,28634697,28451870,28238906,28151034,27911913,27297260,27208972,26927559,26837533,26785768,26782930,26645432,25941031,25837853,25805736,25438096,25291949,24286177,23595579,23546988,23457386,23041840,22898215,22576962,22032557,21833531,21362762,21062498,20819596,20589421,20039407,19820386,19675559,18843784,18505732,17237793,
61,4153,MBL2,Homo sapiens,17.108223877577,--->,29653582,28898115,28576308,28405017,27911110,26608926,25350077,25060516,24751721,24264011,22994203,22820623,22813781,22504420,22247351,22002015,21544638,21496252,21281477,20881011,20848568,20110521,19939454,19286845,19273450,19056797,19035512,18602696,18562462,18348874,18334024,18052966,17896801,17875183,17665457,17610322,17195187,16729310,16681863,16385529,16320344,16220211,15535834,15144709,14994386,12918709,12492252,11891230,11393663,11361219,11302870,11196679,11145046,
62,3552,IL1A,Homo sapiens,16.552509683741,--->,28423679,27717726,27655512,26305372,26239639,24952309,24024155,23554905,23216199,23203659,22879895,22312160,21871094,20472930,20445556,20353565,20141484,20131253,19934104,19775068,19733643,19684156,19180518,19110536,19035492,18838388,18821666,18576312,18484691,18063673,18052703,17978470,17716546,17573384,17541168,17532232,17444587,17388919,17335371,16918024,16792821,16508980,16206345,15931231,15190266,15170937,14688369,12928381,12890860,12801479,12528119,12528118,12220547,12115182,12115161,12028539,11930657,10441334,
63,3107,HLA-C,Homo sapiens,16.346306200883,--->,29045069,28812990,27455857,27181991,26796545,26613595,26470763,25626601,25454626,24566686,23901134,23128233,22586163,22510299,21797986,21373785,20953188,20953186,20652381,20574122,19912639,19850842,19407364,19184033,19181658,19180512,18800148,18381784,18369459,18364390,18329312,18309376,18297378,17728335,17604825,17598037,17530646,17523949,17489060,17388919,17340018,17223660,17166285,16947780,16720212,16609350,16313304,16267409,15554365,15539411,15535834,15124939,15086350,14719207,12730526,12022360,12011375,11390038,10647885,
64,6583,SLC22A4,Homo sapiens,16.129692376782,--->,26329403,25707686,24972750,24599653,23128233,19605748,19158815,18709696,18466472,18328148,18087673,18064451,16821265,16796743,16652416,16519819,16255050,15883854,15795384,15751072,15693005,15184985,14608356,
65,6737,TRIM21,Homo sapiens,15.421161951071,--->,26888739,25845745,25098814,24673429,24449583,23975864,22704838,22394602,21862588,18420815,18272178,17552056,16670339,16356190,16200587,16095123,15916807,11263778,11251884,8094596,7832745,7713506,7561701,1985094,
66,11240,PADI2,Homo sapiens,15.381971530229,--->,29148420,26927695,26255191,26245941,25897949,25475141,24850148,24594197,24384061,23022892,22614825,18668562,17968929,15629448,15087120,14579251,
67,10216,PRG4,Homo sapiens,15.380833885665,--->,29683034,28482921,26643105,25818000,25708025,25307495,25172828,24932985,22930755,22490392,22073377,21966936,20443780,18512776,17343281,10545950,9550484,
68,6279,S100A8,Homo sapiens,15.290434333039,--->,28832684,28148281,27738838,27562034,27537874,26834220,26767827,25505274,25471894,25180294,25179566,24955375,24470119,24286299,24231443,23977231,23619188,22660800,22127564,21961943,21791097,21492422,19898558,19755614,19530996,19284577,19248102,17787039,17090475,16613612,13130482,9920411,3313057,
69,109461476,LOC109461476,Homo sapiens,15.246563084248,--->,24861163,23825960,22929025,22905146,21642387,19565498,18299287,17676627,17616513,17384641,
70,406938,MIR146A,Homo sapiens,14.979667235809,--->,29863307,29734142,29292727,29145150,28647559,28573480,28545737,28514293,28383548,28314786,28083614,27541693,27342690,27079198,26505653,26366721,25836258,25646371,25630616,25349113,25269878,25218914,25052989,24939082,24824381,24719227,24562503,24120842,24036458,23731641,23138379,22823586,22535496,22033216,22006119,21810022,21469088,21354921,20500689,19333945,19333922,18759964,18383392,
71,958,CD40,Homo sapiens,14.646920887537,--->,28963582,28320398,27813548,25908480,24390342,23686494,23257401,23256180,23166616,23128233,22731751,22532139,22505696,22302395,21914625,21645569,20797713,20634952,20498205,20453842,20449947,20444755,20439292,20233754,20219786,20049410,19674979,19644859,19435719,19180477,19110536,19023113,18794853,17202327,15301860,15290728,14617752,12905492,11876766,11830590,11792123,9671306,
72,471,ATIC,Homo sapiens,13.600863742825,--->,27379764,26799664,25240429,25084201,24967362,19902562,19858780,19193698,19016697,17530705,17181924,17009228,16947783,16447238,15677700,15457444,
73,9235,IL32,Homo sapiens,13.396284318428,--->,28134327,26634249,26057774,23727326,23517397,23359495,23148681,22613074,21551364,21487807,21452292,21383200,20888796,20615213,20227751,20112365,19880327,19740314,19248119,18289868,17619821,16492735,
74,1235,CCR6,Homo sapiens,13.347195798513,--->,28444576,27789680,27626929,27587881,26314374,26138531,24782177,24394994,24390342,23983073,23128233,22859539,22527137,22490506,22092173,21873313,21724701,21072187,20453842,20453841,20334681,19492413,17133360,
75,5133,PDCD1,Homo sapiens,12.954066987418,--->,29489833,29307156,29257239,28572054,28056736,27909722,26608464,26232179,25881983,25663558,25433812,24942602,24062057,23792703,23620109,23373967,22153879,21961966,21791547,21547439,21269571,21161353,20881011,20848568,20506224,20012629,19759858,19116915,19035512,17535987,17468813,17344889,17064404,16265694,15959535,15934088,15883854,15818672,15334473,15188352,15022318,14730631,9843982,
76,9429,ABCG2,Homo sapiens,12.666141233281,--->,29215084,28968913,28270222,27442114,27225847,26909964,26810134,26714568,26617691,26552468,26506822,26136557,25889045,25867401,25639607,25288136,25275768,24909660,24857923,24777469,24532835,24499401,24476385,23800412,23774753,23552988,23493553,23263486,22161105,22132966,22132963,21983786,20884846,20858603,20714133,20472486,20421215,20368174,20053405,19921266,19890391,19506252,19503597,18834626,17505995,15252757,
77,100507436,MICA,Homo sapiens,12.594457492974,--->,28752674,25256191,25060517,24532677,23974432,23727634,23611695,23001997,21743469,21702010,21653640,20352225,19409079,19200602,19184033,19143814,18799098,18578977,17565371,17523949,17388919,17102945,17003176,16883538,16720212,16386647,15077289,14730600,14630402,12022360,11975986,11491503,11409121,11407684,11390038,10323458,
78,3146,HMGB1,Homo sapiens,12.460337179799,--->,29200952,29146189,28916968,27800496,27792788,27733758,27522665,27320800,27225247,27075010,26299081,26082301,25602579,25545169,25532033,24910558,24905701,24809802,24302816,24007972,23858044,23143556,22892043,22348591,22293756,22248244,22189477,22110531,21968272,21871094,21548924,21532866,21181308,20799933,20123076,19948257,19564572,19530996,18768881,18759291,18346273,18317568,17597834,17504981,17475879,17346334,17203009,16802368,15146429,12488489,12384917,
79,6568,SLC17A1,Homo sapiens,12.456386032779,--->,27899376,26290326,25252215,23876149,23263486,22541845,21983786,20884846,20566650,19890391,19556210,19503597,
80,7099,TLR4,Homo sapiens,12.023479811086,--->,29150600,29055077,28987944,28424490,28320058,28222760,27571579,27108590,26996117,26830904,26643105,26278073,26174031,25920454,25689620,25639337,25573402,25515751,25505274,25499175,25406630,25057126,25047402,24984848,24696367,24527796,24387801,24352680,24302816,24286242,24243911,24036988,23738004,23678609,23504385,23234648,23152086,23129427,22749779,22717291,22453525,22360682,22225630,22127564,22037282,22011399,21097451,21050493,20952467,20448286,20331879,20306049,20194452,19561617,19546479,19412702,19395541,19035519,19035500,18975326,18972554,18634146,18495130,18452992,18381796,18234118,18180278,18062835,18034244,18025155,17927684,17599732,17530716,17235555,17143969,17100621,17015691,16888192,16837493,16802353,16606645,16567359,15647432,15022344,14651524,12846053,11836257,
81,3593,IL12B,Homo sapiens,11.981089896026,--->,29200018,28874185,27896842,27312970,27155343,26915668,26667304,26375522,26302971,26103568,25931203,25469793,24957500,23441821,23297015,23128233,23093722,22045842,21747388,21743469,21072187,20953188,20953186,19646340,19525409,19035472,18827961,18821674,18800148,18512797,18369459,17888176,17388919,16482511,16467190,15993716,11196715,
82,3570,IL6R,Homo sapiens,11.947896327141,--->,29200018,28276471,27744141,27629486,26080005,25846075,25345743,24978393,24791950,24668548,24390342,24285489,23593036,23375120,22133618,21981268,21968316,21813064,21159831,20974296,20661738,20551110,20083667,19926672,19877065,19790045,19713205,19277666,18784373,18065760,15641051,
83,83648,FAM167A,Homo sapiens,11.712220600254,--->,27105348,23899688,23635951,21480188,20861858,20848568,20131239,19740902,19180478,19110536,
84,2213,FCGR2B,Homo sapiens,11.477171140706,--->,25823782,25630523,25340460,24828435,23686494,23203925,23128233,22416796,21911970,20850384,19734236,18633424,17521421,17133600,17133580,17077019,16356189,15077320,14613290,12516568,12486608,12115230,
85,6738,RO60,Homo sapiens,11.227032555173,--->,26382853,23644453,20131295,19248095,17552056,12102760,11251884,10545525,8188321,7602431,6421292,3200833,1689160,
86,8741,TNFSF13,Homo sapiens,11.18789220871,--->,27372914,25729037,24898359,24748505,23171638,22851468,22783569,22531553,21733733,21724695,20302641,20116334,19788740,19565488,19037609,18718031,17968879,17307753,16239971,15981083,12370363,
87,9051,PSTPIP1,Homo sapiens,10.903479685665,--->,28628471,27184502,26025129,25040622,24960411,24421327,21790734,19700023,19584923,18576390,17213252,14595024,11971877,
88,4795,NFKBIL1,Homo sapiens,10.903479685665,--->,23128233,22210660,20854863,20662065,19158815,19143814,18295675,17855452,16720219,16644022,15018649,12618859,12509789,
89,4148,MATN3,Homo sapiens,10.7420783728,--->,29483929,28139355,22973175,22967398,20237151,20077500,19840795,18759284,16641049,16199550,12736871,10486325,
90,344875,COL6A4P1,Homo sapiens,10.707947542699,--->,26886631,25648366,21057832,20939878,19486942,19181678,19054821,18622395,
91,6347,CCL2,Homo sapiens,10.525301373591,--->,28690186,28341837,27921117,27624649,27530408,27129293,27064875,26514518,26318885,26241961,26223686,26093057,25119828,25005456,24451065,24289089,23845159,23836536,23383162,23274856,23211090,23185512,23128233,22750227,22711527,22476561,22131127,22037282,21961038,21527853,21190865,21072187,20634732,20228199,20056091,19865101,19625220,19565503,19458908,19327225,19032844,18855195,18395775,18242157,18061474,17763208,17530707,17262819,16835702,16802342,16358960,15611878,15529362,15188361,15077296,15022320,12826377,12358851,11750041,10770925,
92,22900,CARD8,Homo sapiens,10.5145426799,--->,29230505,28185410,27550484,26462562,25790751,24517500,23547871,23088220,22128899,19443463,19319132,18311798,18263599,17878386,
93,2487,FRZB,Homo sapiens,10.222135894169,--->,28151034,25846075,24286177,22544526,20237151,19479880,18406176,17600823,17237116,17195216,16889986,15818669,15210948,
